stl,English,Type
always ( rise (klSfVIeBL7 == Pveq_Wvmib) -> (tOZkLHl > 19 and tOZkLHl < 86) and (Ad >= 23 and Ad <= 54) ),"Globally, in case that the state of signal klSfVIeBL7 changes to Pveq_Wvmib then in response the value of tOZkLHl will have to be higher than 19 and smaller than 86 at once and Ad will be immediately greater than or equal to 23 and less than or equal to 54.",immediate_response
eventually [0:69] ((t7oS > 2092 and t7oS < 2955) and (MkaK > 2078 and MkaK < 2594)),"At sometime in less than 69 time units, eventually the value of t7oS is above 2092 and less than 2955, and the value of signal MkaK ought to be higher than 2078 and smaller than 2594.",invariance_reachability
eventually [0:0.3] (not (jzt == MP306)),"At a certain moment after at most 0.3 time units, the jzt signal will finally not be set to MP306.",invariance_reachability
always [3:8] (vf > 6.1 and vf < 7.2),Consistently the value of vf will have to keep greater than 6.1 and below 7.2 for each time point within the first 3 to 8 time units.,invariance_reachability
always (not (owCrmJ < 1085) and o04WJRCLBl == 2051.72),"In the future before the end of the execution, consistently the value of signal owCrmJ must not be less than 1085, and the value of o04WJRCLBl needs to remain equal to 2051.72 continuously.",invariance_reachability
always ( rise (E_r >= 10) -> eventually (always (not (h < 1130.97))) ),"Globally, whenever the event that E_r gets to greater than or equal to 10 happens, then at a certain time instant in the future before the end of the simulation without interruption the h signal is not less than 1130.97 in the future before the simulation ends.",stabilization_recurrence
always ( once [0:4] (qIkAePvJ <= 5) -> eventually [0:23.36] (always [88:93] (C1mUdhff > 533.3)) ),"Everytime when there would be sometime in the last 4 time units, at which qIkAePvJ would be no larger than 5, then in response after a time in the following 23.36 time units the value of signal C1mUdhff has to be above 533.3 then this condition has to uninterruptedly continue for every time instant during the following 88 to 93 time units.",stabilization_recurrence
always ( iTRRADLm > 28 and iTRRADLm < 90 -> always [0:356] (eventually (not (Lh >= 3.91))) ),"It is always the case that if the value of iTRRADLm is greater than 28 and less than 90 then in response for each time point during the coming 356 time units, there ought to be a certain moment in the future ultimately, at which the Lh signal ought not to be greater than or equal to 3.91.",stabilization_recurrence
always ( Ha462 >= 6 -> rise (dWSgqiX <= 2) ),"It is always the case that whenever Ha462 is at least 6, then the following condition is true: the transition action that the dWSgqiX signal gets to less than or equal to 2 will be observed.",immediate_response
eventually (aY == 2.58 and rise (vm_ > 4.67)),"There needs to eventually exist a certain time point in the future before the simulation ends, at which the value of aY ought to be 2.58, and the transition action that the value of signal vm_ increases above 4.67 has to take place.",invariance_reachability
always ( once (QC == 3.75) -> historically [92:96] (la4N > 9) ),"Everytime when once there would exist a certain time point in the past from the beginning of the simulation, at which QC was equal to 3.75 then all of the following conditions are true: the la4N signal shall be greater than 9 and then this condition has consecutively held during the past 92 to 96 time units.",temporal_response
always ( (FVM > 464 and FVM < 1060) since (Ua_Eshw6p > 66 and Ua_Eshw6p <= 90) -> eventually [1:3] (always (Q5Qq1ATJ == 10)) ),"Globally, when at a certain moment in the past from the beginning of the execution, once the Ua_Eshw6p signal is greater than 66 and at most 90, after that the value of FVM remains greater than 464 and smaller than 1060 without interruption then the following condition holds: ultimately at a time within the next 1 to 3 time units, Q5Qq1ATJ will have to be 10 and then must remain on this value continuously in the future till the execution ends.",stabilization_recurrence
always [0:36] (w8nI7l >= 1 and vndOxD == 927),"For every moment during the first 36 time units w8nI7l ought to keep no less than 1 all the time, and the vndOxD signal is uninterruptedly 927.",invariance_reachability
always ( fall (Z == 92) -> (zgWF5 > 3 and zgWF5 < 8) and not (t == 724) ),"Everytime when Z starts not equaling to 92, then the following condition holds: the value of zgWF5 shall be higher than 3 and smaller than 8 without any delay and t ought never to be 724.",immediate_response
always ( always [0:7] (vq3 == 495.11) -> eventually [0:98] (always [0:9] (DIsaGtJS >= 2169 and DIsaGtJS <= 2428)) ),"It is always the case that whenever the value of signal vq3 will remain equal to 495.11 consecutively for every moment in the subsequent 7 time units, then all of the following conditions are true: ultimately there will have to be a time in the first 98 time units, at which DIsaGtJS is at least 2169 and no more than 2428 and this condition ought to continue uninterruptedly within the coming 9 time units.",stabilization_recurrence
always ( rise (FW > 1999) and Ys5VRYa == ctC -> always [0:615] (eventually [0:19] (fall (bBu3 > 5 and bBu3 < 7))) ),"It is always the case that everytime when the transition action that the value of FW jumps to more than 1999 occurs, and the Ys5VRYa signal is set to ctC, then all of the following conditions are true: for every time instant in the next 615 time units at sometime starting at most 19 time units the value of signal bBu3 ought to leave the range (5, 7).",stabilization_recurrence
always ( rise (cjmQ_HN1hU > 42 and cjmQ_HN1hU < 64) -> always (eventually [0:86] (v >= 4.47 and v <= 6.3)) ),"When the scenario that the cjmQ_HN1hU signal enters the bound (42, 64) occurs, then the following condition is true: for each moment in the future till the execution ends v ought to be at least 4.47 and less than or equal to 6.3 eventually at a certain moment starting at most 86 time units.",stabilization_recurrence
always ( fall (kRj == 92) -> eventually [0:267] (always [64:96] (EzIJYbNUr_ == G9vAUjB)) ),"Globally, when the event that the value of signal kRj starts not equaling to 92 happens then all of the following conditions are true: finally after a certain moment starting at most 267 time units EzIJYbNUr_ has to be set to G9vAUjB and then consecutively this condition will be sustaining for each moment within the following 64 to 96 time units.",stabilization_recurrence
always ( WUyce == 23 -> eventually [0:92] (always [0:7] (QTKSbYbF >= 6 and QTKSbYbF <= 8)) ),"Globally, during the interval that WUyce is 23 then in response at a certain moment within the following 92 time units, for each time instant during the following 7 time units, QTKSbYbF must stay in the closed interval [6, 8] all the time.",stabilization_recurrence
always ( historically [3.8:4.9] (yc3qKb0zO > 2721) -> always [0:2.89] (RwsT >= 78) ),"Globally, if for the elapsed 3.8 to 4.9 time units the yc3qKb0zO signal has consecutively stayed larger than 2721 then in response RwsT needs to be no less than 78 and then will have to always remain in this interval within the first 2.89 time units.",temporal_response
always [0:4.17] (not (WK9qY <= 43.4) and not (bfGwm == sKnXDm)),For every moment in the first 4.17 time units consecutively the value of signal WK9qY will never be less than or equal to 43.4 and without interruption the mode of bfGwm oughtn't to be set to sKnXDm.,invariance_reachability
always ( rise (WMJcwXY == eoKrk) -> not ((M >= 28.59 and M <= 43.85) until [87:100] (rise (ch <= 2))) ),"It is always the case that whenever the event that WMJcwXY is changed to eoKrk gets observed, then in response the condition that continuously the M signal will be greater than or equal to 28.59 and less than or equal to 43.85 until the value of ch becomes less than or equal to 2 eventually at sometime during the first 87 to 100 time units shall not be true.",temporal_response
always ( N7UjGF4 <= 2882 and eWyJeCS == 2237 -> eventually [0:4] (always [0:7.0] (eK7uD == ecvVP)) ),"Globally, while N7UjGF4 is at most 2882, and the value of signal eWyJeCS is 2237 then all of the following conditions are true: there ought to be a time within 4 time units finally, after which the mode of signal eK7uD must be ecvVP and this scenario shall uninterruptedly sustain for every time instant during the following 7.0 time units.",stabilization_recurrence
always ( rise (u > 8 and u < 10) -> eventually [0:5] (always [0:9] (LOwXX < 3)) ),"It is always the case that when the value of u enters the region (8, 10) then the following condition is true: eventually at a certain time point during the first 5 time units LOwXX shall stay smaller than 3 consistently for each moment in the subsequent 9 time units.",stabilization_recurrence
always [0:8] (M0 == 34.1 and UDgn == 5),"For every time point within the first 8 time units, the value of M0 shall continuously remain on 34.1 and UDgn should be equal to 5 all the time.",invariance_reachability
always ( fall (AlJ >= 4 and AlJ < 5) -> not (o == CTD) ),"Globally, when the transition action that the value of signal AlJ leaves the range [4, 5) gets observed, then all of the following conditions hold: the state of o must immediately not be in CTD.",immediate_response
always ( not fall (Fl21_kP > 46 and Fl21_kP < 49) or (e19NsQ > 0 and e19NsQ < 3) -> not (eventually [0:1.41] (rise (aQERRfbWzq == Yumb1Oz))) ),"It is always the case that everytime when the scenario that the value of Fl21_kP goes out of the bound (46, 49) doesn't get detected, or e19NsQ stays more than 0 and less than 3, then there must not be any time point in the first 1.41 time units, at which the scenario that aQERRfbWzq shifts to Yumb1Oz will take place.",temporal_response
always ( fall (yHF8k > 85 and yHF8k < 93) -> EvuJ0 < 93.22 ),"In case that the event that the value of signal yHF8k gets out of the range (85, 93) happens then the following condition holds: at the same time instant EvuJ0 needs to be less than 93.22.",immediate_response
always ( rise (MELFb > 1) -> eventually [0:1985.26] (always [0:6.78] (efJYEA6Zu5 == 29.61)) ),"In case that the scenario that the value of MELFb increases above 1 takes place then eventually there will be sometime within the first 1985.26 time units, after which for every time instant within 6.78 time units efJYEA6Zu5 has to stay equal to 29.61 without interruption.",stabilization_recurrence
always ( rise (Z >= 0.98) and bk7K0cj < 8 -> LW <= 7 ),"It is always the case that when the transition action that the Z signal goes to greater than or equal to 0.98 is detected, and the value of signal bk7K0cj is smaller than 8, then the following condition holds: LW should be less than or equal to 7 right away.",immediate_response
eventually [0:8] (rise (CVEAQUd > 0 and CVEAQUd < 10)),"At a certain time instant within 8 time units, the transition action that CVEAQUd enters the bound (0, 10) shall eventually happen.",invariance_reachability
always ( rise (o3fleA == 7) -> always (HeE28 == 6) ),"Globally, if the scenario that o3fleA gets shifted to 7 is detected then the value of signal HeE28 ought to be equal to 6 and consecutively this condition will be remaining in the future until the execution ends.",temporal_response
always ( rise (M0IB >= 1672) -> eventually [0:41.0] (always [0:33] (o_x8sBw == 3)) ),"As soon as the scenario that the value of M0IB gets to at least 1672 is detected, then in response eventually after sometime starting at most 41.0 time units o_x8sBw has to be 3 and will hold like this uninterruptedly within the subsequent 33 time units.",stabilization_recurrence
always ( sig1 <= 0.27 -> eventually [0:64] (always [0:2] (FAvLuD == 0.2)) ),"It is always the case that while sig1 is no larger than 0.27, then the following condition is true: there ought to ultimately exist sometime starting at most 64 time units, after which the value of FAvLuD needs to be equal to 0.2 and then this condition will hold consistently for every moment within the next 2 time units.",stabilization_recurrence
always ( rise (UG1HJaaaO == 8) -> always [0:96] (eventually [0:2856] (rise (GfFIpZVHAn > 82.25))) ),"As soon as the scenario that the UG1HJaaaO signal gets shifted to 8 is observed then all of the following conditions hold: for each time point in the next 96 time units at sometime during the subsequent 2856 time units, finally the GfFIpZVHAn signal shall get larger than 82.25.",stabilization_recurrence
eventually [7.23:9.11] (SYVGgf > 1664),"There will have to finally exist a certain moment within 7.23 to 9.11 time units, at which the SYVGgf signal must be greater than 1664.",invariance_reachability
always [52:87] (m7ZUHg2no == TnHnaL5u),For every time point during the first 52 to 87 time units uninterruptedly the state of signal m7ZUHg2no must be in TnHnaL5u.,invariance_reachability
always ( (wcyyeOANv > 13) since (FBMHWjmRt >= 23.4) -> eventually [5:8] (always (RWRBmaEj == 14)) ),"It is always the case that whenever the value of signal wcyyeOANv is larger than 13 and has been remaining like that uninterruptedly since the value of FBMHWjmRt was at least 23.4, which would be observed at a certain time point during the past then all of the following conditions hold: finally there shall be a certain time point within the first 5 to 8 time units, after which in the future before the execution ends the RWRBmaEj signal should consistently keep equal to 14.",stabilization_recurrence
always ( rise (jFNaX1LIY == 7) -> Svq6g60KIb == EGz9Rb0Kcl ),"Globally, in case that the event that the value of signal jFNaX1LIY is changed to 7 is observed, then the following condition holds: at the same moment the state of signal Svq6g60KIb has to be set to EGz9Rb0Kcl.",immediate_response
always [97:510] (ZOyfeYj >= 44.85),The ZOyfeYj signal will keep no less than 44.85 without interruption for each time point within 97 to 510 time units.,invariance_reachability
always ( rise (P > 85 and P < 86) -> Y == 9 and MAmSWhL == 1 ),"Globally, if the scenario that P settles inside the bound (85, 86) is detected then the following condition holds: Y ought to settle to 9 instantly and the value of MAmSWhL ought to be 1 instantly.",immediate_response
always ( rise (zl == 2574) or rise (WYKT >= 5 and WYKT <= 8) -> always [0:10] (eventually [0:5] (not rise (cz8Dd76Fh >= 1131 and cz8Dd76Fh <= 2096))) ),"Globally, whenever the transition action that the value of signal zl shifts to 2574 occurs, or the event that the value of WYKT enters the region [5, 8] occurs then in response for every time instant during the coming 10 time units, ultimately the transition action that cz8Dd76Fh settles inside the bound [1131, 2096] shall not take place at a time starting at most 5 time units.",stabilization_recurrence
always ( (G9h >= 2627 and G9h <= 2796) or BIysv5V < 1599 -> always (YUroVwh >= 12) ),"It is always the case that if the value of signal G9h is greater than or equal to 2627 and less than or equal to 2796, or the value of BIysv5V stays below 1599, then all of the following conditions are true: in the future before the simulation ends consecutively the YUroVwh signal has to be greater than or equal to 12.",temporal_response
always ( SPT1ELUx > 2 or (dNoABaPhNR > 81 and dNoABaPhNR < 85) -> (not (Rlo == IXpNy5G5)) since (vVNymvmra == ns_SDwkj) ),"It is always the case that when the SPT1ELUx signal is bigger than 2, or the dNoABaPhNR signal is above 81 and below 85 then the following condition holds: consistently the state of Rlo was not set to IXpNy5G5 since the state of signal vVNymvmra is set to ns_SDwkj, which would be detected at a certain moment in the past once.",temporal_response
eventually [50:54] (YdjrmVtdc > 2311 and YdjrmVtdc < 2966),YdjrmVtdc is greater than 2311 and below 2966 eventually at a certain time point during the first 50 to 54 time units.,invariance_reachability
always ( rise (O_7Vx_ > 1 and O_7Vx_ < 6) -> always (zavOh >= 7.1 and zavOh <= 8.5) ),"Everytime when the event that the value of signal O_7Vx_ enters the bound (1, 6) occurs, then all of the following conditions are true: the value of signal zavOh will have to consecutively remain at least 7.1 and less than or equal to 8.5 in the future until the end of the execution.",temporal_response
always ( rise (aOlq == 2) -> always [11:12] (eventually [8:10] (ZiXX <= 421)) ),"Globally, if the aOlq signal shifts to 2, then in response for every time instant in the following 11 to 12 time units there needs to exist sometime within the coming 8 to 10 time units, at which ZiXX ought to be less than or equal to 421.",stabilization_recurrence
always ( J5qGRLZ >= 1.78 and J5qGRLZ <= 7.86 -> nq == Dpcj ),"In the event that the value of J5qGRLZ is greater than or equal to 1.78 and no larger than 7.86, then at the same time point the mode of signal nq is set to Dpcj.",immediate_response
eventually [0:0.68] (MWM >= 83.86 and MWM < 98.64),At a certain time point starting at most 0.68 time units ultimately the value of MWM shall be greater than or equal to 83.86 and smaller than 98.64.,invariance_reachability
always ( mvEljVT0E4 == 10 or hTRHeL2Vb < 72 -> always [0:2424] (q == 9) ),"Whenever the value of mvEljVT0E4 is equal to 10 or the value of hTRHeL2Vb is less than 72, then all of the following conditions hold: the value of signal q shall be equal to 9 then this condition will be continuing continuously for each time point in the first 2424 time units.",temporal_response
always ( XtX6AQj <= 2562 and (PLTCfUt > 3 and PLTCfUt < 9) -> M > 95.4 and M < 98.1 ),"Whenever the value of signal XtX6AQj is no larger than 2562, and the value of signal PLTCfUt is higher than 3 and below 9 then the value of M will be above 95.4 and less than 98.1 simultaneously.",immediate_response
always ( rise (KdW_1D >= 6) -> Erm == ZED ),On condition that the transition action that KdW_1D increases to greater than or equal to 6 occurs then all of the following conditions are true: in no time Erm is in ZED.,immediate_response
always ( always [0:61.13] (jx >= 2756.5 and jx <= 2942.9) -> once [23.9:30.9] (pTx < 1) ),It is always the case that when consistently the value of signal jx will be remaining at least 2756.5 and less than or equal to 2942.9 for each time point during the subsequent 61.13 time units then the following condition is true: once at a certain time instant within the elapsed 23.9 to 30.9 time units the value of pTx should be below 1.,temporal_response
always [18:81] (pNK >= 72 and pNK < 95),pNK must be greater than or equal to 72 and below 95 all the time within the first 18 to 81 time units.,invariance_reachability
always ( rise (HTA_ <= 1) -> A <= 2981 ),"It is always the case that whenever the event that the HTA_ signal decreases to at most 1 is detected, then the following condition holds: the A signal is no more than 2981 at the same moment.",immediate_response
always ( fall (g > 28 and g < 85) -> eventually [59:91] (not rise (fSD1S == 86)) ),"In case that the value of g goes out of the bound (28, 85), then all of the following conditions hold: at a certain moment starting between 59 to 91 time units eventually fSD1S does not get shifted to 86.",temporal_response
eventually [0:2563] (WSxeRWYf > 20.7 and WSxeRWYf < 92.4),WSxeRWYf ought to be above 20.7 and less than 92.4 eventually at a certain time instant starting at most 2563 time units.,invariance_reachability
always [0:2.1] (qUu2OH3BH == 2423),The value of signal qUu2OH3BH should always keep equal to 2423 for each time instant during the first 2.1 time units.,invariance_reachability
always ( fall (sig1 == MqccIo) -> always [0:5] (eventually [0:28] (rise (bs0ZMy >= 10.5))) ),"Globally, if the transition action that the mode of signal sig1 becomes not set to MqccIo happens, then all of the following conditions are true: for each moment in the coming 5 time units, there ought to be a certain moment in the following 28 time units eventually, at which the event that the value of bs0ZMy increases to greater than or equal to 10.5 needs to be observed.",stabilization_recurrence
always ( not (Dcv9RBdsny == wd) or rise (OeyxUYRr >= 1 and OeyxUYRr < 8) -> eventually [0:7] (AOVvyb0j == IGJZ_2tKL) ),"Whenever the state of Dcv9RBdsny isn't set to wd or the event that the value of OeyxUYRr settles inside the bound [1, 8) occurs then the following condition holds: at a certain time point during the next 7 time units, ultimately the state of AOVvyb0j ought to be set to IGJZ_2tKL.",temporal_response
always ( rise (lbayC < 2) -> eventually [0:2] (always [0:2585.0] (not (C > 83))) ),"When the scenario that the value of signal lbayC becomes less than 2 is observed then in response there should exist a time within the subsequent 2 time units, at which uninterruptedly the C signal should not be higher than 83 for every time point during the coming 2585.0 time units.",stabilization_recurrence
always [77.44:87.88] (G8RLOm9 > 97),For every time instant within the first 77.44 to 87.88 time units the value of signal G8RLOm9 should stay higher than 97 consistently.,invariance_reachability
always ( CDnZbhqjuZ < 3 -> eventually [0:6] (always [0:1] (Mz == 5)) ),"Globally, during the interval that the value of CDnZbhqjuZ stays smaller than 3, then the following condition holds: after sometime starting at most 6 time units for every moment in the coming 1 time units, Mz shall equal to 5 uninterruptedly.",stabilization_recurrence
eventually [0:2] (not (FHsi_dO7Ne == c)),"Eventually there needs to be a time starting at most 2 time units, at which the FHsi_dO7Ne signal should not be c.",invariance_reachability
always ( (not rise (IsqcrdEUo == D2Lyk)) since [0:2618] (viMBLZL2r == 21) -> (not fall (q07 == 85)) since [0:87.05] (yMxYH == 84) ),"It is always the case that everytime when consistently the event that the mode of IsqcrdEUo changes to D2Lyk did not take place since the value of signal viMBLZL2r was equal to 21 once, which would be detected at a certain time instant within the elapsed 2618 time units, then q07 should not deviate from 85 and then ought to continuously hold like this since the value of yMxYH was equal to 84 once at a certain time instant during the last 87.05 time units.",temporal_response
always ( rise (JW9I >= 23) -> eventually [3:7] (always (tLEiC4K9 > 42 and tLEiC4K9 < 71)) ),"Whenever the transition action that the value of JW9I becomes greater than or equal to 23 takes place, then there will be a certain time instant during the first 3 to 7 time units ultimately, after which tLEiC4K9 needs to always remain greater than 42 and less than 71 in the future before the execution ends.",stabilization_recurrence
always ( rise (DHd9j > 1688) -> rise (dE == Hxe_aJOMns) ),It is always the case that in case that the transition action that the value of DHd9j becomes greater than 1688 occurs then in response the event that dE becomes Hxe_aJOMns has to get observed without any delay.,immediate_response
always ( rise (HBOu == 6) -> I >= 18.74 and I <= 52.62 ),"In the case the scenario that the value of signal HBOu gets shifted to 6 is detected, then in response at the same time the value of signal I will have to be greater than or equal to 18.74 and less than or equal to 52.62.",immediate_response
always (KNHCG == 1679),In the future before the simulation ends continuously the KNHCG signal shall be set to 1679.,invariance_reachability
eventually [0:3] (_bh4 > 50 and _bh4 <= 54),"At a certain time point after at most 3 time units, the value of _bh4 needs to be higher than 50 and no larger than 54 eventually.",invariance_reachability
eventually [0:70] (not (hc_tRm <= 2526)),At a time after at most 70 time units eventually hc_tRm will not be at most 2526.,invariance_reachability
eventually [0:2997] (not (SiJq1BqpSV == n35Y_2buv8)),"At a certain time instant during the first 2997 time units, the mode of signal SiJq1BqpSV mustn't be set to n35Y_2buv8 finally.",invariance_reachability
eventually [0:3] (not (d0 >= 41 and d0 <= 91) and MUC5799T < 879),"There ought to be sometime during the first 3 time units, at which the value of d0 needs to ultimately remain in the outside of the range [41, 91] and ultimately MUC5799T will be lower than 879.",invariance_reachability
always ( rise (v2q8 == aEvf74E) -> (q >= 1578 and q <= 2254) and not (mS == hXqAT) ),"Globally, everytime when the event that v2q8 is changed to aEvf74E takes place, then the following condition holds: the q signal has to be within the interval [1578, 2254] at the same time point, and simultaneously the mode of signal mS ought never to be in hXqAT.",immediate_response
always (Hno5 == tVTCc9i),"In the future before the end of the execution, consistently the mode of Hno5 shall remain in tVTCc9i.",invariance_reachability
always ( rise (DGoQ9iX7 == 1) -> AMm8 == Plb9BB ),"In case that the scenario that the DGoQ9iX7 signal becomes equal to 1 gets observed, then all of the following conditions hold: AMm8 will have to be set to Plb9BB immediately.",immediate_response
always ( JvE0 < 1.7 -> always (eventually [26.82:61.79] (fall (WqDLQ >= 3 and WqDLQ <= 8))) ),"In the case the value of JvE0 is below 1.7, then all of the following conditions are true: for each time instant in the future until the execution ends WqDLQ shall finally leave the range [3, 8] at a certain moment in the subsequent 26.82 to 61.79 time units.",stabilization_recurrence
always ( (Ux8_ >= 1977 and Ux8_ <= 2538) and (uejR > 45 and uejR < 91) -> eventually [0:39] (always [0:4] (oiusROD > 69)) ),"When the value of Ux8_ is greater than or equal to 1977 and less than or equal to 2538, and uejR is over 45 and less than 91 then there is a certain time instant starting at most 39 time units, after which during the coming 4 time units, continuously oiusROD has to stay greater than 69.",stabilization_recurrence
always ( rise (tle23ER <= 9) -> ilSIv0IlS == 9 ),As soon as the value of signal tle23ER falls to less than or equal to 9 then the following condition holds: at the same time ilSIv0IlS will stay equal to 9.,immediate_response
always [2:4] (Lm >= 10),Lm has to continuously remain greater than or equal to 10 for each time point within 2 to 4 time units.,invariance_reachability
always ( not ((not rise (PgERSBvY > 1 and PgERSBvY < 7)) since [0:10] (wzs_zC5Se == rg)) -> eventually [0:78] (always [0:5] (l > 6.24)) ),"Globally, whenever the condition that the PgERSBvY signal has consecutively not entered the region (1, 7) since the state of signal wzs_zC5Se is set to rg once at a time during the elapsed 10 time units won't be true then the following condition is true: finally there ought to exist a time within the coming 78 time units, after which l should be greater than 6.24 and then this scenario will consistently continue for the subsequent 5 time units.",stabilization_recurrence
eventually [0:3] (AbWVe > 1305.09 or EOU == N3uPVCb),"There exists a certain time point during the first 3 time units, at which ultimately the value of AbWVe should be larger than 1305.09, or finally the mode of EOU will be N3uPVCb.",invariance_reachability
always [4:10] (ORETas == 1 and (sig1 > 1094 and sig1 <= 2810)),For each time instant during the first 4 to 10 time units without interruption the value of ORETas ought to remain on 1 and sig1 will always stay higher than 1094 and less than or equal to 2810.,invariance_reachability
always [0:8] (mzeqh > 5 and mzeqh < 6),For every time point during the first 8 time units the mzeqh signal will be remaining greater than 5 and below 6 consistently.,invariance_reachability
always ( once [0:31] (Wc_uj8xbJ >= 13) -> eventually [5:15] (fQr > 1.92 and fQr < 5.22) ),"Globally, when there would exist a time within the past 31 time units, at which the value of Wc_uj8xbJ would be at least 13, then the following condition is true: at sometime in the first 5 to 15 time units, the value of signal fQr will be ultimately larger than 1.92 and below 5.22.",temporal_response
always [81.5:95.0] (qCwu == 9),"Between 81.5 to 95.0 time units, the value of signal qCwu will remain equal to 9.",invariance_reachability
always ( rise (Sg == 67) -> (rK5Ptk6m0 == 3) until [0:1364] (gGy2Gi == CvTsQWSK) ),"It is always the case that when the transition action that the Sg signal changes to 67 is detected, then in response there will be sometime within 1364 time units, at which gGy2Gi must be ultimately in CvTsQWSK, until then rK5Ptk6m0 has to continuously remain on 3.",temporal_response
always ( always [0:3] (v_VzCa >= 67.24) -> eventually [0:8.58] (always [5:10] (not (dtSvQAnZ >= 58.3 and dtSvQAnZ <= 75.72))) ),"When for each time instant in the next 3 time units, v_VzCa will consecutively stay greater than or equal to 67.24, then there shall be ultimately a certain time point in the subsequent 8.58 time units, at which for every time point within the next 5 to 10 time units without interruption the dtSvQAnZ signal will keep in the outside of the range [58.3, 75.72].",stabilization_recurrence
eventually [0:9.5] (QH0y_JzY > 10),The value of signal QH0y_JzY shall be more than 10 finally at a certain moment starting at most 9.5 time units.,invariance_reachability
eventually [0:28.1] (LL >= 8),LL will be ultimately no less than 8 at sometime after at most 28.1 time units.,invariance_reachability
always ( rise (sig1 >= 100) or rise (Cy >= 3 and Cy <= 10) -> (MvqaDDP > 93.5 and MvqaDDP < 99.5) until [0:1507] (rDEYl3h0Lr == sEjHE) ),"When the transition action that the value of sig1 jumps to greater than or equal to 100 gets observed, or the scenario that the Cy signal enters the region [3, 10] occurs, then in response the value of MvqaDDP ought to be above 93.5 and less than 99.5 then consecutively this scenario must continue until the mode of rDEYl3h0Lr will be in sEjHE ultimately, which has to get detected at sometime within 1507 time units.",temporal_response
always ( once [0:37.43] (not (B_j0ynYwH > 49)) -> not fall (eventually [0:4.6] (DGN >= 54 and DGN <= 70)) ),"It is always the case that when there will be a certain time instant during the past 37.43 time units, at which the value of signal B_j0ynYwH won't be higher than 49 then the condition that the DGN signal is greater than or equal to 54 and less than or equal to 70 ultimately at a certain moment within the first 4.6 time units shouldn't be detected to change from true to false.",temporal_response
eventually [1:2] (vtuvNpO == 507),"At a certain time instant starting between 1 to 2 time units, eventually the value of signal vtuvNpO shall be equal to 507.",invariance_reachability
always ( rise (faxD7e8m == 54) -> _pyz == 6 ),"Globally, if the scenario that the faxD7e8m signal gets equal to 54 takes place then all of the following conditions are true: the _pyz signal has to remain on 6 at the same time instant.",immediate_response
always [7:10] ((EB > 1873 and EB < 2252) or bW <= 53),"For each time point within 7 to 10 time units continuously the value of EB needs to be above 1873 and smaller than 2252, or bW needs to keep less than or equal to 53.",invariance_reachability
always ( rise (MCXm > 1758 and MCXm <= 2158) -> (bGk >= 694) until (rise (Wk <= 48)) ),"If the scenario that the value of signal MCXm settles inside the bound (1758, 2158] happens then the following condition is true: finally the Wk signal should go to no more than 48 at sometime in the future before the simulation ends, and till then without interruption the value of signal bGk will have to remain greater than or equal to 694.",temporal_response
always ( rise (OfZs0LY > 4.15 and OfZs0LY < 7.33) -> always [0:40.64] (eventually [0:8] (IlxY > 2282)) ),"It is always the case that whenever the scenario that the OfZs0LY signal settles inside the bound (4.15, 7.33) happens then for every moment during the first 40.64 time units at a time during the subsequent 8 time units eventually the value of IlxY will be higher than 2282.",stabilization_recurrence
always ( rise (cCMPcsOf65 == ZdhZ72) -> eventually [0:8] (always [0:46] (HcJ9_ == aMDdJxy)) ),"Globally, when the transition action that the mode of signal cCMPcsOf65 is shifted to ZdhZ72 gets detected, then the following condition holds: after a certain moment within the first 8 time units the mode of HcJ9_ will have to be in aMDdJxy consecutively for every time instant during the next 46 time units.",stabilization_recurrence
eventually [0:85] (B == 30.5 and CroG4 <= 2),"There will have to exist a certain moment during the first 85 time units, at which ultimately the value of B will settle to 30.5, and the value of CroG4 is eventually less than or equal to 2.",invariance_reachability
always ( rise (Li0 >= 24 and Li0 <= 53) and (yG >= 46 and yG <= 51) -> eventually [0:8] (twrr == 5) ),"In the case the transition action that the value of Li0 settles inside the bound [24, 53] is detected and yG is greater than or equal to 46 and no more than 51 then all of the following conditions hold: there will be a certain time instant within the next 8 time units, at which eventually twrr should be 5.",temporal_response
always ( fall (T >= 5 and T <= 9) -> always [2387:2614] (eventually (rise (uegmlnRv < 31))) ),"It is always the case that in case that the transition action that the value of signal T gets out of the range [5, 9] is observed, then the following condition holds: for each time point within the first 2387 to 2614 time units, the scenario that uegmlnRv falls below 31 will finally happen at a certain time point in the future.",stabilization_recurrence
eventually (Y3PP == 5 and rise (WdB7U5T7TO <= 63)),"At a certain time point in the future before the execution ends ultimately the value of Y3PP will equal to 5, and the scenario that the value of signal WdB7U5T7TO decreases to less than or equal to 63 should be observed ultimately.",invariance_reachability
always ( fall (a0F >= 34 and a0F <= 51) -> (h8odQ == nXpfx) until [0:10] (WT7VWr_n == 8.89) ),"Globally, everytime when the transition action that a0F goes out of the bound [34, 51] takes place then all of the following conditions hold: the h8odQ signal shall be set to nXpfx then uninterruptedly this scenario will have to continue until finally WT7VWr_n is equal to 8.89, which should be detected at a certain time point during the coming 10 time units.",temporal_response
always ( rise (ywx == 59) -> z >= 34.12 ),On condition that the transition action that the value of ywx changes to 59 is observed then all of the following conditions are true: the value of z needs to be greater than or equal to 34.12 simultaneously.,immediate_response
